page	line	entry_id	zone	headword_tibetan	headword_latin	headword_latin_confidence	translit_token_count	german_token_count	audit_candidates	audit_replaced	line_text
964	67	5078	german_prose			none	0	4	0	0	"ten des Meisters Sa-chen"" (Sdr 383,3); slob"
964	68	5078	latin_other			none	3	0	0	0	dpon padina sa (17 sam) bha wa' — sog ser
964	69	5078	german_prose_with_translit			none	1	6	0	0	"la ""in der Handschrift [in Form einer] gel-"
964	70	5078	german_prose_with_translit			none	1	3	0	0	ben Schriftrolle des Meisters Padmasambha-
964	71	5078	german_prose			none	0	1	0	0	"va"" (Sdr 602,2)."
964	72	5078	german_prose_with_translit			none	2	2	0	0	"Lex. yi ge ""Brief"" (brDa); 'phrin yig dass."
964	73	5078	german_prose			none	0	1	0	0	(Dapy).
964	74	5078	german_prose			none	0	2	0	0	2. eigenhändig Gemaltes.
964	75	5078	latin_other			none	4	0	0	0	chos skyon che chun gi sku brñan sogs mid
964	76	5078	german_prose_with_translit			none	4	2	0	0	"kyi — mdzad pa' bris than ""die Rollbilder"
964	77	5078	german_prose_with_translit			none	1	5	0	0	wie z. B. die Abbildung des großen und klei-
964	78	5078	german_prose_with_translit			none	1	2	0	0	nen Dharma-Schūtzers, die [jener Meister]
964	79	5078	german_prose_with_translit			none	1	1	0	0	"selbst gemalt hatte"" (Sdr 599,5); bris than"
964	80	5078	german_prose_with_translit			none	5	1	0	0	"khyad par can rnams — mdzad pa' dus su ""als"
964	81	5078	german_prose			none	0	3	0	0	er die hervorragenden Rollbilder eigenhän-
964	82	5078	german_prose			none	0	1	0	0	"dig malte"" (Sdr 619,1)."
964	83	5078	german_prose			none	0	3	0	0	"Lex. lag bris ""Gemaltes"" (Dagy)."
965	1	5079	headword_line	ཕྱག་དབང་	pbyag dbaṅ	high	2	0	0	0	ཕྱག་དབང་ pbyag dbaṅ
965	2	5080	headword_line	ཕྱག་དབང་	phyag dbaṅ	high	2	5	0	0	ཕྱག་དབང་ phyag dbaṅ Weihe, die mit der Hand
965	3	5080	german_prose			none	0	1	0	0	erteilt wird, Handweihe.
965	4	5080	german_prose_with_translit			none	4	2	0	0	"chos 'brel ni — geig las med de ""was die Ver-"
965	5	5080	german_prose_with_translit			none	4	2	0	0	bindung mit dem Dharma angeht, so hat-
965	6	5080	german_prose			none	0	3	0	0	"te er nur eine Handweihe [erhalten]"" (Dol3"
965	7	5080	latin_other			none	8	0	0	0	45,7); de'i lo bka' 'brel ni ma thob / — tsam ka
965	8	5080	german_prose_with_translit			none	1	3	0	0	"yin ""in jenem Jahr kam ich [mit ihm] nicht"
965	9	5080	german_prose_with_translit			none	2	3	0	0	über eine Belehrung in Verbindung, sondern
965	10	5080	german_prose_with_translit			none	1	3	0	0	"nur über eine Handweihe"" (śikNth 129,7);"
965	11	5080	german_prose_with_translit			none	5	1	0	0	mtshanis Ihm bhral nas — Zu bar phyin pas
965	12	5080	german_prose			none	0	2	0	0	"""ich unterbrach meine Schweigeklausur und"
965	13	5080	german_prose_with_translit			none	1	4	0	0	"ging, um die Handweihe zu erbitten"" (KTh"
965	14	5080	german_prose_with_translit			none	2	1	0	0	1: 513,2); skyes bu de! — Zabs dban sus
965	15	5080	german_prose_with_translit			none	3	2	0	0	"thob pa ""wer [auch immer] die 'Handweihe'"
965	16	5080	german_prose_with_translit			none	1	2	0	0	oder die 'Fußweihe' durch diesen [heiligen]
965	17	5080	german_prose_with_translit			none	2	1	0	0	"Mann erlangt"" (Akhri 35,8)."
965	18	5080	german_prose_with_translit			none	3	3	0	0	"Lex. phyag gis byin gyis brlabs pa ""mit der"
965	19	5080	german_prose_with_translit			none	1	2	0	0	"Hand gesegnet"" (Dagy); — gnan ba zbla mas"
965	20	5080	german_prose_with_translit			none	4	2	0	0	"phyag gi dba gnari ba ""der geistliche Lehrer"
965	21	5080	german_prose_with_translit			none	1	5	0	0	"erteilt mit der Hand eine Weihe"" (brDa)."
965	22	5081	headword_line	ཕྱག་འབུལ་	phyag	high	3	1	0	0	ཕྱག་འབུལ་ phyag bul pf. tphyag phul Vereh-
965	23	5081	latin_other			none	1	0	0	0	rung erweisen.
965	24	5081	latin_other			none	1	0	0	0	"— du yon bas chog lags sam ""darf er kommen,"
965	25	5081	german_prose_with_translit			none	1	2	0	0	"um dir Verehrung zu erweisen?"" (Mil 69,23);"
965	26	5081	latin_other			none	2	0	0	0	"— gnan nas phyir byon ""nachdem sie [ihm]"
965	27	5081	german_prose_with_translit			none	1	1	0	0	Verehrung erwiesen hatten, kehrten sie zu-
965	28	5081	german_prose			none	0	2	0	0	"rück"" (SikNth 218,6)."
965	29	5081	german_prose_with_translit			none	2	2	0	0	"Lex. dud pa'i don laṅ ""auch 1, $. v. sich ver-"
965	30	5081	german_prose_with_translit			none	3	2	0	0	"beugen"" (brDa); dd pa'i stars ka Zig ""eine"
965	31	5081	german_prose_with_translit			none	1	3	0	0	"Art der Verbeugung"" (Dagy)."
965	32	5082	headword_line	ཕྱག་འབེབས་	pbyag	medium	1	2	0	0	ཕྱག་འབེབས་ pbyag 'bebs Prügel, Schläge.
965	33	5082	latin_other			none	6	0	0	0	"— gnan ba tsani gi bka' bkyon mdzad ""er"
965	34	5082	german_prose_with_translit			none	1	2	0	0	tadelte mich fast so, als ob er [mir] Prügel
965	35	5082	german_prose			none	0	2	0	0	"erteilen würde"" (Mil 58,18)."
965	36	5083	headword_line	ཕྱག་སྦལ་	phyag	high	1	0	0	0	ཕྱག་སྦལ་ phyag sbal.
965	37	5083	german_prose			none	0	1	0	0	1. Archiv.
965	38	5083	latin_other			none	4	0	0	0	"gtsigs kyi yi ge la briste / — du bag ""es wurde"
965	39	5083	german_prose			none	0	5	0	0	im Text des Erlasses niedergeschrieben und
965	40	5083	german_prose			none	0	4	0	0	"im Archiv niedergelegt"" (In5 W52); gisigs"
965	41	5084	headword_line	ཕྱག་བཙལ་	phyag btsal	high	2	0	0	0	ཕྱག་བཙལ་ phyag btsal
965	42	5084	german_prose_with_translit			none	3	2	0	0	"kyi yi ge dkor gyi — du biag go ""die Nie-"
965	43	5084	german_prose			none	0	5	0	0	derschrift des Vertrags wurde im Archiv der
965	44	5084	german_prose			none	0	3	0	0	"Schatz [kammer] niedergelegt"" (In12 W77);"
965	45	5084	latin_other			none	5	0	0	0	kha la lcags gsal (r. bstsal) nas rjei — na
965	46	5084	german_prose_with_translit			none	1	3	0	0	"mchis te ""[die Kiste] befindet sich oben mit"
965	47	5084	german_prose			none	0	6	0	0	einem Schloß verschen im königlichen Ar-
965	48	5084	latin_other			none	5	0	0	0	"chiv"" (sBa 62,15); btsan po' bka' tshigs kyi"
965	49	5084	german_prose_with_translit			none	4	1	0	0	yi ge Zib mo gsum las ... geig rje'i — na mchis
965	50	5084	german_prose_with_translit			none	2	3	0	0	"so ""von drei genauen Abschriften des Edikts"
965	51	5084	german_prose			none	0	7	0	0	des Herrschers ist eine im königlichen Ar-
965	52	5084	other			none	0	0	0	0	"chiv"" (sBa 65,14)."
965	53	5084	latin_other			none	1	0	0	0	2. Gefängnis.
965	54	5084	latin_other			none	5	0	0	0	— srun ba mans la bsgo ba ... chins la ~
965	55	5084	german_prose_with_translit			none	2	2	0	0	"du chug Sig ""sie gaben den Gefängniswärtern"
965	56	5084	german_prose			none	0	4	0	0	den Befehl: 'fesselt sie und werft sie ins Ge-
965	57	5084	german_prose_with_translit			none	1	1	0	0	"fängnis!"""" (Udr 27,8)."
965	58	5084	german_prose_with_translit			none	4	2	0	0	"Lex. btson khan ""Gefängnis"" (brDa, Dagy);"
965	59	5084	german_prose_with_translit			none	2	2	0	0	btson don (Mimi 715; Mim2 655); btshon
965	60	5084	latin_other			none	3	0	0	0	khani nam btshbon don (TTC); — nt b{r}tson
965	61	5084	german_prose_with_translit			none	1	1	0	0	khaii (KlonD 732,3).
965	62	5084	german_prose_with_translit			none	2	2	0	0	pbyag sbug auch phyag phug Verwal-
965	63	5084	german_prose			none	0	3	0	0	ter, Schatzmeister eines Klosters.
965	64	5084	german_prose_with_translit			none	5	2	0	0	Lex. deon pa gra tshan gi las byed pa Zig
965	65	5084	german_prose_with_translit			none	1	5	0	0	"""der Verwalter eines gra tsban im Kloster"""
965	66	5084	german_prose_with_translit			none	5	1	0	0	(Dagy); phyag phug, — zsku'i phyaggi mdzod
965	67	5084	german_prose_with_translit			none	2	1	0	0	"nor lta bu ""wie: Schatzmeister"" (brDa)."
965	68	5084	german_prose			none	0	2	0	0	"Lex. yi ge 'bri byed smyn 0// ""Rohrfeder, um"
965	69	5084	german_prose_with_translit			none	1	3	0	0	"zu schreiben"" (brDa, ähnl. Dagy)."
965	70	5084	other			none	0	0	0	0	98
965	71	5084	german_prose_with_translit			none	1	1	0	0	ne Verbeugung machen, sich vernei-
965	72	5084	german_prose			none	0	1	0	0	gen, niederwerfen; verehren; grüßen.
965	73	5084	german_prose_with_translit			none	1	1	0	0	"rgyal pos — smre snags gduns (metr.) ""der"
965	74	5084	german_prose			none	0	4	0	0	"König grüßte, seufzend und bekümmert"""
965	75	5084	german_prose_with_translit			none	2	2	0	0	(Padm 274b1); Zes brjod phyag ni gan wel
965	76	5084	german_prose_with_translit			none	2	1	0	0	"bZin du bisal (metr.) ""so sprach sie und"
965	77	5084	german_prose_with_translit			none	1	2	0	0	machte eine Verbeugung, wie wenn 0111 Erd-
965	78	5084	german_prose_with_translit			none	3	2	0	0	"wall einstürzte"" (Padm 27743); lha la phyag"
965	79	5084	german_prose_with_translit			none	5	2	0	0	tsbal lo / Zes gsuns — Ider tshbo thal phun
966	1	5085	headword_line	ཕྱག་ཚ་	phyag isha	high	2	0	0	0	ཕྱག་ཚ་ phyag isha
966	2	5085	german_prose_with_translit			none	1	2	0	0	"son ""Verehrung der Gottheit!' nachdem er"
966	3	5085	german_prose_with_translit			none	1	2	0	0	sie so verehrt hatte, zerfiel die Tonfigur
966	4	5085	german_prose_with_translit			none	1	3	0	0	"zu Staub"" (Padm 28955); ras chun pas rje"
966	5	5085	german_prose_with_translit			none	4	1	0	0	"btsun la ~ sñun dris nas ""Ras-chun-pa warf"
966	6	5085	german_prose			none	0	3	0	0	sich vor dem Ehrwürdigen nieder und frag-
966	7	5085	german_prose			none	0	3	0	0	"te nach seinem Befinden"" (Mil 26,4); der ..."
966	8	5085	latin_other			none	6	0	0	0	dad can gyi ña ma rnams kyis kyani phyag man
966	9	5085	german_prose_with_translit			none	2	2	0	0	"du bisal nas ""dort verneigten sich auch die"
966	10	5085	german_prose			none	0	3	0	0	"gläubigen Schülerinnen oft"" (Mil 27,5); ston"
966	11	5085	german_prose_with_translit			none	4	1	0	0	"pa bde gsegs skyob la — nas (metr.) ""vor dem"
966	12	5085	german_prose			none	0	5	0	0	Lehrer, dem Sugata, dem Schützer mich ver-
966	13	5085	german_prose			none	0	1	0	0	"neigend"" (Tär 103,12)."
966	14	5086	headword_line	ཕྱ	phyag tsba	high	4	3	0	0	ཕྱ phyag tsba Bez. für tsha tsha oder
966	15	5086	german_prose_with_translit			none	1	4	0	0	satstsha, Tonfigürchen, z.B. die Abbil-
966	16	5086	german_prose_with_translit			none	1	6	0	0	dung einer Gottheiten oder eines Stüpa, die
966	17	5086	german_prose			none	0	5	0	0	mit Modeln geformt werden und als Opfer-
966	18	5086	other			none	0	0	0	0	gaben dienen.
966	19	5086	german_prose_with_translit			none	2	4	0	0	"Lex. bla ma'i skur'i — ""Tonfigürchen in der"
966	20	5086	german_prose_with_translit			none	1	4	0	0	"Gestalt eines geistlichen Lehrers"" (brDa);"
966	21	5086	german_prose_with_translit			none	3	3	0	0	"lag 'debs kyi satstsha'i Ze sa ""resp. von Hand"
966	22	5086	german_prose			none	0	2	0	0	"geformte Tonfigürchen"" (Dagy)."
966	23	5087	headword_line	ཕྱག་ཚང་	phyag tshani	high	2	0	0	0	ཕྱག་ཚང་ phyag tshani.
966	24	5087	german_prose_with_translit			none	1	2	0	0	1. Koch, Küchengehilfe, Servierer.
966	25	5087	german_prose_with_translit			none	6	1	0	0	Lex. thab ka pa'am zas 'dren pa daṅ lag bde
966	26	5087	german_prose_with_translit			none	2	3	0	0	"ba'am thab g.yog ""Koch, Servierer, Teeaus-"
966	27	5087	german_prose_with_translit			none	2	1	0	0	"schenker oder Küchengehilfe"" (brDa)."
966	28	5087	german_prose			none	0	1	0	0	2. Küche.
966	29	5087	german_prose_with_translit			none	2	2	0	0	"Lex. thab tshan ""Küche"" (TTC)."
966	30	5088	headword_line	ཕྱག་ཚང་སྐེམས་མལ་བ་	pphyag skyems	high	3	0	0	0	ཕྱག་ཚང་སྐེམས་མལ་བ་ pphyag skyems mal ba
966	31	5088	german_prose_with_translit			none	2	1	0	0	- auch phyag tsari skyems
966	32	5088	german_prose_with_translit			none	4	2	0	0	mal ba, phyag tshans skyems mal ba ein Koch.
966	33	5088	german_prose_with_translit			none	4	2	0	0	Lex. phyag tshan (v. L tshañs, tsai) skyems mal
966	34	5088	german_prose_with_translit			none	2	1	0	0	ba = bhrainigarikab (Mvy 3767).
966	35	5089	headword_line	ཕྱག་ཚང་འབྲིམ་པ་	phyag tshaṅ	high	3	1	0	0	ཕྱག་ཚང་འབྲིམ་པ་ phyag tshaṅ brim pa Ord-
966	36	5089	latin_other			none	1	0	0	0	nungsleute.
966	37	5089	german_prose_with_translit			none	3	1	0	0	mu Ito bas ... broyugs pa dan de — dag gis slar
966	38	5089	german_prose_with_translit			none	1	2	0	0	"bskrad do ""die Bettler liefen los, doch wur-"
966	39	5089	german_prose_with_translit			none	1	3	0	0	den sie von den Ordnungsleuten wieder ver-
966	40	5089	german_prose_with_translit			none	1	1	0	0	"trieben"" (K1 kha 16646)."
966	41	5090	headword_line	ཕྱག་འཚལ་	pbyag tshal	high	2	0	0	0	ཕྱག་འཚལ་ pbyag 'tshal
966	42	5091	headword_line	ཕྱག་ཚང་མང་བ་	phyag tshani maṅ ba	high	5	1	0	0	ཕྱག་ཚང་མང་བ་ phyag tshani maṅ ba auch phyag
966	43	5091	german_prose_with_translit			none	1	1	0	0	75:67? man ba Koch.
966	44	5091	example_tibetan_latin			none	5	1	0	0	Lex. phyag tshan (༣ 1. tsari) man ba = sūpaka-
966	45	5091	german_prose			none	0	4	0	0	"rab ""Bereiter von Brühen"" (Mvy 3768)."
966	46	5092	headword_line	ཕྱག་ཚངས་སེམས་མལ་བ་	pbyagtshans skyeṅs	high	2	0	0	0	ཕྱག་ཚངས་སེམས་མལ་བ་ pbyagtshans skyeṅs mal
966	47	5092	latin_other			none	3	0	0	0	= ba Tphyag tsbani skyems
966	48	5092	latin_other			none	1	0	0	0	mal ba.
966	49	5093	headword_line	ཕྱག་ཚབ་	phyag tshab	high	2	1	0	0	ཕྱག་ཚབ་ phyag tshab Regent.
966	50	5093	latin_other			none	4	0	0	0	li )70)?/ rabs lṅa ben rtsa drug dan / — cig
966	51	5093	german_prose			none	0	2	0	0	"byun no ""es gab sechsundfünfzig Generatio-"
966	52	5093	german_prose			none	0	7	0	0	nen von Königen von Li, und einen Regen-
966	53	5093	german_prose			none	0	1	0	0	"ten"" (Liyl 17664)."
966	54	5094	headword_line	ཕྱག་ཚོད་	phyag tshod	high	2	1	0	0	ཕྱག་ཚོད་ phyag tshod Uhr.
966	55	5094	german_prose_with_translit			none	3	4	0	0	"Lex. ch tsbod kyi Ze sa ""resp. Uhr"" (Dagy)."
966	56	5095	headword_line	ཕྱག་མཚན་	phyag mtshan	high	2	0	0	0	ཕྱག་མཚན་ phyag mtshan.
966	57	5095	german_prose			none	0	5	0	0	1. in der Hand gehaltenes Attribut, Zepter,
966	58	5095	german_prose			none	0	4	0	0	Emblem, z.B. Vajra, Glocke.
966	59	5095	latin_other			none	3	0	0	0	"de la... — beu drug dgod (metr.) ""darauf ord-"
966	60	5095	german_prose			none	0	4	0	0	"ne man 16 Embleme [der Gottheiten] an"""
966	61	5095	german_prose_with_translit			none	5	1	0	0	(K841(7) 216b4); raṅ lha'i sa bon ~ ni / so
966	62	5095	german_prose_with_translit			none	2	1	0	0	"sor rtog par brjod par bya (metr.) ""Keimsilben"
966	63	5095	german_prose			none	0	4	0	0	und Attribute (skt. cibrza) der eigenen Gott-
966	64	5095	german_prose_with_translit			none	2	4	0	0	heit sind als [Weisheit der] Unterscheidung
966	65	5095	german_prose_with_translit			none	1	2	0	0	"zu bezeichnen"" (Hev 1.8.7a); rs phyag beu"
966	66	5095	german_prose_with_translit			none	3	2	0	0	"po — daṅ bcas pa ""die zehn Hauptarme ha-"
966	67	5095	german_prose			none	0	2	0	0	"ben [verschiedene] Attribute"" (Glr 68,17);"
966	68	5095	german_prose_with_translit			none	1	2	0	0	"yi dam gi — bsnun pas ""er schlug sie mit dem"
966	69	5095	german_prose			none	0	4	0	0	"Zepter des Yidam"" (Tär 156,14)."
966	70	5095	german_prose_with_translit			none	4	3	0	0	"Lex. rdo rje dril bu la sogs pa ""Vajra, Glocke,"
966	71	5095	german_prose_with_translit			none	4	1	0	0	"usw."" (brDa); rdo rje dril bu lta bu (Dagy)."
966	72	5095	latin_other			none	1	0	0	0	2. Ehrerweisung.
966	73	5095	german_prose_with_translit			none	5	1	0	0	bla ma la dbul skal chen ma / — nasniran yan
966	74	5095	german_prose_with_translit			none	1	3	0	0	"btion (metr.) ""der schr würdige [Schüler] soll"
966	75	5095	german_prose			none	0	6	0	0	dem Guru [den Becher mit Wein] darbieten
966	76	5095	german_prose_with_translit			none	1	1	0	0	"und unter Ehrerweisung selbst austrinken"""
966	77	5095	german_prose			none	0	1	0	0	(Hev 2.7.12d).
966	78	5096	headword_line	ཕྱག་འཚལ་	phyag tshal	high	4	1	0	0	ཕྱག་འཚལ་ phyag 'tshal alttib. auch phyag tu
966	79	5096	latin_other			none	4	0	0	0	"tshal, pyag 'tshal, phyag ""tshald,"
966	80	5096	latin_other			none	6	0	0	0	phyag 'tsal, phyag 'tsald, pf. Tphyag btsal, imp.
967	1	5097	headword_line	ཕྱག་འཚལ་	phyag tshal	high	2	0	0	0	ཕྱག་འཚལ་ phyag 'tshal
967	2	5097	latin_other			none	2	0	0	0	lphyag 'tshol sich verneigen, sich niederwer-
967	3	5097	german_prose			none	0	2	0	0	fen, grüßen, verehren, Ehre erweisen, bezeu-
967	4	5097	latin_other			none	3	0	0	0	gen, Ehrerbietung, Huldigung darbringen;
967	5	5097	latin_other			none	2	0	0	0	— ba Verehrung.
967	6	5097	latin_other			none	4	0	0	0	"dee 'dum la... gus par phyag 'tsal lo ""sie"
967	7	5097	german_prose_with_translit			none	1	1	0	0	verneigten sich verehrungsvoll vor ... dem
967	8	5097	german_prose_with_translit			none	2	2	0	0	"Samgha"" (8751 35b2); Ham pag ma / 'chngs"
967	9	5097	latin_other			none	2	0	0	0	"par boyis te / skam phyag tue ""tshal te gsolo"
967	10	5097	german_prose			none	0	4	0	0	"(metr.) ""nachdem die 'Teigspeisen für die"
967	11	5097	german_prose			none	0	1	0	0	Verstorbenen korrekt hergerichtet waren,
967	12	5097	german_prose_with_translit			none	1	2	0	0	"boten sie dem Sarg ihre Verehrung dar"""
967	13	5097	latin_other			none	4	0	0	0	(PT1042 75); chos / pyag mñed khrun khrun
967	14	5097	german_prose_with_translit			none	2	1	0	0	"gis tsbal Zin ""er verehrte unter Verbeugung"
967	15	5097	german_prose_with_translit			none	2	3	0	0	"das Gesetz"" (PT1286 38); lha gfegs ni Zal"
967	16	5097	latin_other			none	6	0	0	0	'tshol na / dud de ni pyag kyañń 'tshal (metr.)
967	17	5097	german_prose			none	0	5	0	0	"""wenn ich das Gesicht der Gottheit, die ge-"
967	18	5097	german_prose			none	0	3	0	0	kommen war, erkannt hätte, hätte ich mich
967	19	5097	german_prose			none	0	2	0	0	"verneigt und Ehre erwiesen"" (PT1287 492);"
967	20	5097	latin_other			none	6	0	0	0	"rgyal po phab ste phyag 'tshald ""nachdem man"
967	21	5097	german_prose			none	0	3	0	0	den König besiegt hatte, erwies er seine Ehr-
967	22	5097	latin_other			none	4	0	0	0	"erbietung"" (5750 226); dge 'dun la phyag"
967	23	5097	german_prose_with_translit			none	1	2	0	0	"kyan 'tshal ""er erwies der Mönchsgemeinde"
967	24	5097	german_prose_with_translit			none	3	1	0	0	"Verehrung"" (Liy2 71); gal te ses ldan gau ta"
967	25	5097	latin_other			none	4	0	0	0	"ma' drun du — du son na ""wenn ich aber"
967	26	5097	german_prose			none	0	4	0	0	zu dem Weisen Gautama gehe, um meine
967	27	5097	german_prose_with_translit			none	3	1	0	0	"Huldigung darzubringen"" (Kl kha 16021);"
967	28	5097	german_prose_with_translit			none	4	1	0	0	"dkon mchog gsum la — lo ""Verehrung den"
967	29	5097	german_prose_with_translit			none	2	3	0	0	"Drei Juwelen!"" (Prav 1,4); dge slon re re la"
967	30	5097	german_prose_with_translit			none	3	1	0	0	"phyag gsum gsum 'tshal du gZug go ""man läßt"
967	31	5097	german_prose			none	0	1	0	0	[jemanden] dreimal vor jedem Mönch sei-
967	32	5097	german_prose_with_translit			none	2	1	0	0	"ne Verehrung bezeugen"" (Prav 136,6); zla ba"
967	33	5097	latin_other			none	8	0	0	0	tshes la thams cad ~ gyi / zla ba ña la de ltar
967	34	5097	german_prose_with_translit			none	2	2	0	0	"phyag mi 'tshal (metr.) ""die Mondsichel ver-"
967	35	5097	german_prose			none	0	2	0	0	chren alle, den Vollmond aber verehren sie
967	36	5097	german_prose_with_translit			none	3	1	0	0	"nicht so"" (Käsy 130,7); dge slon de dag gis"
967	37	5097	latin_other			none	4	0	0	0	thal mo sbyar te / 'dun pa' yid kyis rus pa
967	38	5097	german_prose_with_translit			none	1	4	0	0	"mams la — to ""die Mönche falteten die Hän-"
967	39	5097	german_prose_with_translit			none	2	3	0	0	de und erwiesen den Reliquien voll Hingabe
967	40	5097	german_prose_with_translit			none	4	1	0	0	"Verehrung"" (Suv 156,10); de dag rgyal po'i"
967	41	5097	latin_other			none	3	0	0	0	"rkati pa la mgo bos — te ""sie verbeugten sich"
967	42	5097	german_prose_with_translit			none	1	7	0	0	"mit dem Kopf zu Füßen des Königs"" (Dzl"
967	43	5097	latin_other			none	5	0	0	0	274, 1); dge slon geig khyim pa skye bo la — te
967	44	5097	german_prose_with_translit			none	6	1	0	0	"bka' mchid mchi ba mthor nas ""er sah, daß cin"
967	45	5097	german_prose_with_translit			none	2	2	0	0	Mönch einem Hausherren Verehrung erwies
967	46	5097	other			none	0	0	0	0	100
967	47	5098	headword_line	ཕྱག་འཚལ་	phyag tshal	high	2	0	0	0	ཕྱག་འཚལ་ phyag 'tshal
967	48	5098	german_prose			none	0	3	0	0	"und sich mit ihm unterhielt"" (Liyl 184al);"
967	49	5098	german_prose_with_translit			none	7	2	0	0	"dpal bdud rtsi bde ba chen po la — lo ""Verch-"
967	50	5098	german_prose_with_translit			none	1	5	0	0	rung dem herrlichen Anirta, dem schr glück-
967	51	5098	german_prose_with_translit			none	1	2	0	0	"lichen!"" (K841(7) 21695); sinan pa sion med"
967	52	5098	german_prose_with_translit			none	3	1	0	0	"de la — lo (metr.) ""ich verneige mich vor dem"
967	53	5098	german_prose_with_translit			none	1	2	0	0	"einzigartigen Arzt"" (Ahs 1.1.1d); phyag ""$"
967	54	5098	german_prose_with_translit			none	2	1	0	0	"kun la'an gus pas — te (metr.) ""mit Hinga-"
967	55	5098	german_prose			none	0	1	0	0	"be verneige ich mich vor allen Ehrwürdigen"""
967	56	5098	german_prose_with_translit			none	3	2	0	0	"(Bea 1.1); padma ba tr ni — lo ""Padmävari"
967	57	5098	german_prose_with_translit			none	2	1	0	0	"verneigt sich"" (Lokn 56,24); chos brgyud tin"
967	58	5098	latin_other			none	4	0	0	0	"""dzin skyon la — lo (metr.) ""Verehrung ihr,"
967	59	5098	german_prose_with_translit			none	2	3	0	0	die den Samādhi der Lehrüberlieferung be-
967	60	5098	german_prose_with_translit			none	2	1	0	0	"wahrt!"" (Nigu 43,1); tbams cad mkhyen pa"
967	61	5098	german_prose_with_translit			none	3	2	0	0	"la — lo (metr.) ""Verehrung dem Allwissen-"
967	62	5098	german_prose_with_translit			none	4	3	0	0	"den!"" (Nel 191); chaṅ tshon ma de nu Zin ~"
967	63	5098	german_prose			none	0	3	0	0	"'dug (metr.) ""die Schankwirtin weinte und"
967	64	5098	german_prose_with_translit			none	2	1	0	0	"erwies ihm Verehrung"" (Padm 29652); dge"
967	65	5098	latin_other			none	5	0	0	0	"ba'i bses gñen thanis cad ~ du beug nas ""nach-"
967	66	5098	german_prose_with_translit			none	2	2	0	0	dem alle dge ba'i bses grien veranlaßt wor-
967	67	5098	german_prose			none	0	3	0	0	"den waren, sich zu verneigen"" (Debm 24b2);"
967	68	5098	german_prose_with_translit			none	5	1	0	0	sākya'i rgyal po la / Ins ħñag yid gsum gus pas ~
967	69	5098	german_prose_with_translit			none	1	5	0	0	"lo (metr.) ""mit Körper, Rede und Geist ver-"
967	70	5098	german_prose			none	0	3	0	0	neige ich mich ehrfürchtig vor dem König
967	71	5098	german_prose_with_translit			none	1	3	0	0	"der Säkyas"" (Glr 1,6); zo/ med gus pas — Io"
967	72	5098	german_prose_with_translit			none	1	1	0	0	"(metr.) ""in aufrichtiger Ehrerbietung werfe"
967	73	5098	german_prose			none	0	1	0	0	"ich mich vor euch nieder"" (Mil 85,22); kbyim"
967	74	5098	german_prose_with_translit			none	6	1	0	0	btsun gyi rnam pa can Zig yons nas — gus pa'
967	75	5098	german_prose_with_translit			none	2	4	0	0	"tsbul du byas ""er kam in Gestalt eines Lai-"
967	76	5098	german_prose_with_translit			none	1	2	0	0	enanhängers, grüßte mich und handelte wie
967	77	5098	german_prose_with_translit			none	2	3	0	0	"ein Ehrfürchtiger"" (Dol2 23,6); saris rgyas la"
967	78	5098	latin_other			none	3	0	0	0	"— lo 705 thal mo sbyar ba spyi bor bZag pas ""er"
967	79	5098	german_prose			none	0	6	0	0	legte die Handflächen über dem Scheitel zu-
967	80	5098	german_prose_with_translit			none	1	3	0	0	sammen und sprach: 'Verehrung dem Bud-
967	81	5098	german_prose_with_translit			none	5	1	0	0	"dha!"" (Tär 13,3); andzes mo khyod la ~ lo"
967	82	5098	german_prose			none	0	2	0	0	"(metr.) ""ich verneige mich vor dir, der Schö-"
967	83	5098	german_prose_with_translit			none	1	1	0	0	"nen"" (KunK 30,8); — mchod 'bul sdig bsags"
967	84	5098	german_prose_with_translit			none	1	2	0	0	"(metr.) ""Ehrerbietung, Opfergaben, Beken-"
967	85	5098	german_prose			none	0	2	0	0	"nen schlechten Verhaltens"" (Gar 151,14);"
967	86	5098	latin_other			none	3	0	0	0	"gta' 'dzugs — mehod 'bul lo (metr.) ""ich lege"
967	87	5098	german_prose			none	0	4	0	0	das Pfand nieder, verneige mich und über-
967	88	5098	german_prose_with_translit			none	1	3	0	0	"bringe die Opfergabe"" (Vdk-M 148,24); skur"
967	89	5098	german_prose_with_translit			none	3	1	0	0	"gsum bla ma mams la — lo (metr.) ""den"
967	90	5098	german_prose			none	0	4	0	0	geistlichen Lehrern der drei Körper erwei-
967	91	5098	latin_other			none	4	0	0	0	"se ich Verehrung"" (Thgr 60,3); bstan 'dzin"
967	92	5098	latin_other			none	1	0	0	0	"yons la sgo gsum gus — (metr.) ""ich ver-"
968	1	5099	headword_line	ཕྱག་འཚལ་ལྡན་	phyag tshal ldan	high	3	0	0	0	ཕྱག་འཚལ་ལྡན་ phyag 'tshal ldan
968	2	5099	german_prose			none	0	4	0	0	neige mich dreifach {mit Körper, Rede und
968	3	5099	german_prose_with_translit			none	1	4	0	0	Geist] hingebungsvoll vor allen, die die Leh-
968	4	5099	latin_other			none	2	0	0	0	"re aufrechterhalten"" (ThK 2: 522,3); rgyal"
968	5	5099	german_prose_with_translit			none	6	1	0	0	"ba'i dban po khyod la — lo (metr.) ""dir, dem"
