volume	page	line	token_index	tibetan_syllable	latin_source	latin_target	tibetan_role	tibetan_feature	latin_realization	structural_unit	evidence_provenance	source_or_target	independence_class	feature_teaching_status	domain	alignment	confidence
wts_1_34	1066	73	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	73	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	78	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	1066	78	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	1066	95	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	95	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	95	2	ཆུང	chun	chuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	95	2	ཆུང	chun	chuṅ	pre_coda_structural_unit	ཆུ	chu	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	121	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	marker_or_damage	high
wts_1_34	1066	121	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	marker_or_damage	medium
wts_1_34	1066	148	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	1066	148	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	1066	166	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	166	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	175	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	175	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	185	2	སྤང	span	spaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	185	2	སྤང	span	spaṅ	pre_coda_structural_unit	སྤ	spa	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	211	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	211	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	215	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1066	215	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1066	225	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	1066	225	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	1067	1	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	1	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	3	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	3	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	33	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	33	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	36	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	36	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	47	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	47	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	50	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	50	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	58	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	58	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	75	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	1067	75	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	1067	75	3	གླིང	glin	gliṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	tibetan_proper_name	secure_reviewed_alignment	high
wts_1_34	1067	75	3	གླིང	glin	gliṅ	pre_coda_structural_unit	གླི	gli	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	tibetan_proper_name	secure_reviewed_alignment	medium
wts_1_34	1067	94	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	94	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	100	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	100	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	169	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	169	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1067	183	1	མཐོང	mthon	mthoṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1067	183	1	མཐོང	mthon	mthoṅ	pre_coda_structural_unit	མཐོ	mtho	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1072	1	1	འཐུང	thun	thuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1072	1	1	འཐུང	thun	thuṅ	pre_coda_structural_unit	འཐུ	thu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1072	75	1	འཐུང	thun	thuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1072	75	1	འཐུང	thun	thuṅ	pre_coda_structural_unit	འཐུ	thu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1072	89	1	འཐུང	thun	thuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1072	89	1	འཐུང	thun	thuṅ	pre_coda_structural_unit	འཐུ	thu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1073	169	2	རྐང	rkan	rkaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1073	169	2	རྐང	rkan	rkaṅ	pre_coda_structural_unit	རྐ	rka	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1073	216	2	རྐང	rkan	rkaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1073	216	2	རྐང	rkan	rkaṅ	pre_coda_structural_unit	རྐ	rka	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1085	7	3	ཡང	yan	yaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1085	7	3	ཡང	yan	yaṅ	pre_coda_structural_unit	ཡ	ya	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1085	60	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1085	66	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1086	1	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1086	17	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1086	17	3	བྱུང	byun	byuṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1086	17	3	བྱུང	byun	byuṅ	pre_coda_structural_unit	བྱུ	byu	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1086	40	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1086	59	2	ལྟར	Itar	ltar	unsegmented_structural_unit	ལྟར	□tar	unaffected_span_support	reviewed_tibetan_exact_initial_i_l_family	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1087	1	2	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1087	1	3	ཀྱང	kyan	kyaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1087	1	3	ཀྱང	kyan	kyaṅ	pre_coda_structural_unit	ཀྱ	kya	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1087	34	2	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1087	34	3	ཀྱང	kyan	kyaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_source_compatible	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1087	34	3	ཀྱང	kyan	kyaṅ	pre_coda_structural_unit	ཀྱ	kya	pre_coda_stem	reviewed_tibetan_exact_final_ng_source_compatible	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1087	36	2	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1087	45	2	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1087	45	4	ཡང	yan	yaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1087	45	4	ཡང	yan	yaṅ	pre_coda_structural_unit	ཡ	ya	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1087	52	2	དུང	dun	duṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1087	52	3	ཡང	yan	yaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1087	52	3	ཡང	yan	yaṅ	pre_coda_structural_unit	ཡ	ya	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1090	55	2	ཡང	yan	yaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1090	55	2	ཡང	yan	yaṅ	pre_coda_structural_unit	ཡ	ya	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1092	1	3	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1092	1	3	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1092	12	3	རིང	rin	riṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1092	12	3	རིང	rin	riṅ	pre_coda_structural_unit	རི	ri	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1098	13	2	སྣང	snan	snaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1098	13	2	སྣང	snan	snaṅ	pre_coda_structural_unit	སྣ	sna	pre_coda_stem	reviewed_tibetan_exact_script_ng_witness	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1099	32	3	ཞིང	Zin	źiṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1099	32	3	ཞིང	Zin	źiṅ	pre_coda_structural_unit	ཞི	Zi	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1099	32	3	ཞིང	Ziṅ	źiṅ				full_token	reviewed_correction_supersession_bridge	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1100	10	2	ཞིང	Zin	źiṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1100	10	2	ཞིང	Zin	źiṅ	pre_coda_structural_unit	ཞི	Zi	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
wts_1_34	1100	10	2	ཞིང	Ziṅ	źiṅ				full_token	reviewed_correction_supersession_bridge	source	reviewed	not_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1100	44	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1100	54	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1101	1	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1102	1	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1102	51	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1103	1	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1103	52	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1104	51	1	དང	dan	daṅ	suffix_coda			token_final	reviewed_tibetan_exact_script_ng_witness	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1106	1	2	གོང	gon	goṅ	suffix_coda			token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	role_unresolved	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	none
wts_1_34	1106	37	3	བླང	blan	blaṅ	suffix_coda	ང	ṅ	token_final	reviewed_tibetan_exact_final_ng_consensus	target	reviewed	reviewed_explicit_feature_evidence	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	high
wts_1_34	1106	37	3	བླང	blan	blaṅ	pre_coda_structural_unit	བླ	bla	pre_coda_stem	reviewed_tibetan_exact_final_ng_consensus	source	historical_source	unaffected_feature_from_reviewed_source	ordinary_tibetan_lexical_or_compound	secure_reviewed_alignment	medium
