family	style	cid	glyph_signature	unicode	evidence_method	evidence_count	evidence_note
RabtenTibetan	regular	03E8	12763c226b13a378cee674d00c90d11897a7b408786904d672ad31467d8c4392	ཏོ	catalogue-heading-consensus	41	multi_pair; winning paired-heading votes 41/41; sample occurrences=47
RabtenTibetan	regular	0416	93386d625562e9fd588fdb023e1e4022f4badbe976eb6041d4f81b6364097616	ཏྲ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=6
RabtenTibetan	regular	041C	d38827d1ed6a20eb9df6b048bf743611c137b8c487d6e0b2b3712580901837ab	ཏྲེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0434	a9d0d9f5c53a124e5b3bf2e9971f018b181a48d523f398b3a5cd6fe723d3617f	རྟ	catalogue-heading-consensus	64	multi_pair; winning paired-heading votes 64/64; sample occurrences=79
RabtenTibetan	regular	0436	fce8d9806527e8a3763e871659aeccb9392ca1f35e275848c2846453fa591845	རྟི	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0438	fefae17d1d1e6ca71fab1b13083885a2095faa456d979bf58d084a353c448e27	རྟུ	catalogue-heading-consensus	4	multi_pair; winning paired-heading votes 4/4; sample occurrences=6
RabtenTibetan	regular	043A	3203fd210819ad8b081ab92054249091782060f74a64ea33dae0eb3b1b5fbba2	རྟེ	catalogue-heading-consensus	48	multi_pair; winning paired-heading votes 48/48; sample occurrences=57
RabtenTibetan	regular	043C	85295e8faa3e7829667a4a2ade0602499b02c34d35be148f35b963e843c4f62f	རྟོ	catalogue-heading-consensus	23	multi_pair; winning paired-heading votes 23/23; sample occurrences=31
RabtenTibetan	regular	0448	48172c538a3215e397cfc292b677eaed58925bf36950c4332f7c169eee8ec99e	ལྟ	catalogue-heading-consensus	33	multi_pair; winning paired-heading votes 33/33; sample occurrences=50
RabtenTibetan	regular	044A	fc67eaa7bc92661384450ef125cbf09f0ada5cca57324622a7cf91f3ec6aecd8	ལྟི	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	044E	a05ac2ad7e190268e1d568a05279a6760a6f853658a623c5565e71dd91217e49	ལྟེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0450	c3a8162a5514f358dea0f3d13e8c3c4a5ce875de46a0c462e8760316e5acd0a3	ལྟོ	catalogue-heading-consensus	13	multi_pair; winning paired-heading votes 13/13; sample occurrences=15
RabtenTibetan	regular	0452	9edf9ad020d2bda525defc6e7fda93d6e38e5a1082b61e6f4f995037d64b7f61	སྟ	catalogue-heading-consensus	24	multi_pair; winning paired-heading votes 24/24; sample occurrences=29
RabtenTibetan	regular	0458	ba204a900ead8eef7d363c1dcc50a3a8821519bad51367b6ddaae7b421b047fc	སྟེ	catalogue-heading-consensus	21	multi_pair; winning paired-heading votes 21/21; sample occurrences=26
RabtenTibetan	regular	045A	79f42f19fcf7c830e8b698aa83ba0872bebf86e17c74d44f5a3cff74b12ea95a	སྟོ	catalogue-heading-consensus	57	multi_pair; winning paired-heading votes 57/57; sample occurrences=72
RabtenTibetan	regular	0480	9c379cb712b573d0b3b86df6651f9bb52db694d637a4a96283d8ed0d559d224f	ཐ	catalogue-heading-consensus	147	multi_pair; winning paired-heading votes 147/147; sample occurrences=219
RabtenTibetan	regular	0481	5c4660a84903a46f64473f6ce06de1d87e21d0a5ef4ee3e06e756ebbfb4d63a7	ཐā	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=3
RabtenTibetan	regular	0482	eb5dbadc7f5bd537d45fcc771d47aaa381aab2b829b60630bab605ce268d6885	ཐི	catalogue-heading-consensus	10	multi_pair; winning paired-heading votes 10/10; sample occurrences=18
RabtenTibetan	regular	0484	adc69930d59933f0f1de29c2c4eca3ca50570f1cc25bd31bb64d4dcac3876ee7	ཐུ	catalogue-heading-consensus	96	multi_pair; winning paired-heading votes 96/96; sample occurrences=123
RabtenTibetan	regular	0486	91a262c2d7cf8fec9acd29c6a30073890ca574822909e8079a16387fa15ad118	ཐེ	catalogue-heading-consensus	54	multi_pair; winning paired-heading votes 54/54; sample occurrences=64
RabtenTibetan	regular	0487	5ef95ef109fdaf925201d10e00aedaf3b533337d915e31869f2672a2976b10cd	ཐཻ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0488	1845c30d37bfae653cbb29ebd311e4a2a8b0474196f715fcc9719914c48dff36	ཐོ	catalogue-heading-consensus	100	multi_pair; winning paired-heading votes 100/100; sample occurrences=119
RabtenTibetan	regular	04B2	d6d449ac27e2390a46434a8a3a853bee527c69548a4efb958814636057de6bc1	ད	catalogue-heading-consensus	451	multi_pair; winning paired-heading votes 451/451; sample occurrences=638
RabtenTibetan	regular	04B4	8497cb5ec8eac68851afa3ce21193e7ee5bccdcb1d01fb378665b9fed5d53632	དི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	04B6	e6fd00488274dc0fdf71593f8593ca5b91d661ec0841b616e99b7175cd55b643	དུ	catalogue-heading-consensus	35	multi_pair; winning paired-heading votes 35/35; sample occurrences=52
RabtenTibetan	regular	04B8	e1fed746089a5c9befd54ed76c26fceffd47237fcf30774336854941554fac74	དེ	catalogue-heading-consensus	9	multi_pair; winning paired-heading votes 9/9; sample occurrences=10
RabtenTibetan	regular	04BA	77f114e393cc2219fcb4009206fe8204f937fbdd9e588f6534bc6b4186396781	དོ	catalogue-heading-consensus	20	multi_pair; winning paired-heading votes 20/20; sample occurrences=20
RabtenTibetan	regular	04EC	be28f85ed97871041da90f76529070e3c490ece727959e39851baba2c3925bbe	དྱ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	04EE	28c213370a96922712be5aedd0e6d7e91fd7390d5f12b3d1a18af8080d3a509c	དྲ	catalogue-heading-consensus	4	multi_pair; winning paired-heading votes 4/4; sample occurrences=6
RabtenTibetan	regular	04F0	6411f203484e2be04c6d8b14df3ce3002cd4606f6accf6bf23ed615aa7326a88	དྲི	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	04F2	1a6a9a1292ff0f184d11d1f0b3a9a12c179e4f7d970fddebbd4d48cf8d8219df	དྲུ	catalogue-heading-consensus	6	multi_pair; winning paired-heading votes 6/6; sample occurrences=7
RabtenTibetan	regular	04F4	5015017caae6d595053ff486a55eee0841d83524745aa38372f2e21c46dd5be5	དྲེ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=4
RabtenTibetan	regular	04F6	f2bd57f40f0b5149f2808929ceb96036df36b785e6cd68c298be7d00637e3049	དྲོ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0514	aaba8a52950dd43bf6bf9f5d56955f81ed2ce20cc78fc40871fbcec5cef7062b	རྡ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0518	503a6ef337a126c353cc84095ae8057a8a62c7d305f3343f73ccebd44cc1c994	རྡུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=2
RabtenTibetan	regular	051A	9b37db6aa6b19f478aa09af997e213d7473271816cdb9c3a45d2a27dfc405a53	རྡེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	051C	639e03b454bd9a94457b20c788eb2829bb9be6bc58dc1979dca00888243e5d3d	རྡོ	catalogue-heading-consensus	7	multi_pair; winning paired-heading votes 7/7; sample occurrences=8
RabtenTibetan	regular	0520	d25ffc19755550bab14e66f252ecf2ede0e554e8355432166960bb5739bf4f0b	ལྡ	catalogue-heading-consensus	17	multi_pair; winning paired-heading votes 17/17; sample occurrences=27
RabtenTibetan	regular	0522	2f66961c3ce21046605a59f5106e959d78bac7481bd1ed558e7215fdecdf8e93	ལྡི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	0524	4df6f9e986752f89f0f9b04d65a10740efe8acbce0ede243f15afb3721899794	ལྡུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0528	cbfcb7a16814d7cc4f675aa4f3a725bce4bc3a17e018760dbbe24e1b3e59b64a	ལྡོ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	052A	db069457805a31ddbd438c21f91f847ae0ddb73927834651aab6ba3b2b567903	སྡ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=2
RabtenTibetan	regular	052E	ab9c7b5b840106a10ab2095c93ff8e81025eab16e3e86dcd5892d8b48e02d617	སྡུ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	0530	14ca5ea6985904d6b04a486f167cb9dd38c1e23a7e84dc8308e6e33c09e07ce8	སྡེ	catalogue-heading-consensus	7	multi_pair; winning paired-heading votes 7/7; sample occurrences=7
RabtenTibetan	regular	0566	12ff0693171f3687fed5e96038b0edaee94aef85dc1a2e3bb73a569dbfd21ccf	ན	catalogue-heading-consensus	479	multi_pair; winning paired-heading votes 479/479; sample occurrences=617
RabtenTibetan	regular	0568	2d576796be65989cdeeffa819da742990da1cff53f709459ebebefafeacaec8c	ནི	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	056A	c9f2d7900cedc4a1c3fb5b7229d1e46382cdd08b4547d726b57964a0a83cb48e	ནུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	056C	3e82fd01118975202274d345454afb5dcd39fe0ccf4e697a723277d9f69556f1	ནེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	056E	57018e78a125743387a303d1778aa67318488acf5209a1e597fa11b477cf5c97	ནོ	catalogue-heading-consensus	7	multi_pair; winning paired-heading votes 7/7; sample occurrences=12
RabtenTibetan	regular	05C4	d5689d075e5798e703a70ecf0bd1f91aa5dd385c4d867448db57f2694995e69b	རྣ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	05CE	91aaf2535867cbbd38bcc9d8bdc6d47dc77a3f2187ebb0fbbd0b56734dd65268	སྣ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	05EE	98616d411d803d51c9924fcae7df6d32f6e9fba1894374b6e707ced31bf2b282	ཨ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=3
RabtenTibetan	regular	0604	964e427c0714aa6144f9f6ef377299b8d4a8aff3c8e6e02667da20b5e6c8e4e6	པ	catalogue-heading-consensus	228	multi_pair; winning paired-heading votes 228/228; sample occurrences=351
RabtenTibetan	regular	0608	933a10bc2fb6a509f4674cd01ebca7fb08c84ba549de2e17a953331d9879aff2	པུ	catalogue-heading-consensus	6	multi_pair; winning paired-heading votes 6/6; sample occurrences=11
RabtenTibetan	regular	060A	67bb90d477e21563b545e242671d5d9fd807139a8b400a162c9376224d2eac99	པེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	060C	dcdb47e0dc48ccf42687cff908c347a0fe26558a85880f5bf42edfe3715dd93e	པོ	catalogue-heading-consensus	83	multi_pair; winning paired-heading votes 83/83; sample occurrences=110
RabtenTibetan	regular	064E	70d43054bd5a1404ebc1005527f109af408f2cacd5fe792f06f27c4e7583b915	སྤ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=2
RabtenTibetan	regular	0652	e933d7d1c171a5ee627de527d7386bcb5bf82594d67f9d80a5fcd7a770e168b1	སྤུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0654	1391c140716b03962d240cc70da71d473860fe234ea458fc39c47ef81cb2937e	སྤེ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	0656	bd5966cf21234bcc4ef5d598020503435248c61bf9d387831e488b1973acfccb	སྤོ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=4
RabtenTibetan	regular	0658	7494ae83cdd17e288738f07957d850ee05bf5ad613c14d8b05c6e3abe8f0b4ea	སྤྱ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=3
RabtenTibetan	regular	065A	e3c76b68687bfc3624c2dd1de643b0d3a04a6eea158cd9f9544687703f14d399	སྤྱི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	0660	f46d623f47fab1843064f8ab69abd511d791560c4a309c2312c304b769a1c00b	སྤྱོ	catalogue-heading-consensus	4	multi_pair; winning paired-heading votes 4/4; sample occurrences=5
RabtenTibetan	regular	0662	6997339eafdca9f6de1f49a7fceb520d1a5c5916e87cbea0f39a509935c46261	སྤྲ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0664	a1c071b3a5219c6b17b03dcee721916063d12ccba9881dab60be135216d718a3	སྤྲི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	0666	3342acc12d71e5632b46f1ceaa832db470f91dbd0f52175b1227bd256464d715	སྤྲུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	066A	111a7d55b3853b907ef094c8797a3b8c2c9726ec2f52469ff903a4c2cdc0adbe	སྤྲོ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	066C	69c9ddf40b5817ee857056f1a68b4ab47a57cfe05eaed62c1d83f2ba49153870	ཕ	catalogue-heading-consensus	7	multi_pair; winning paired-heading votes 7/7; sample occurrences=9
RabtenTibetan	regular	0670	61c30ebe574789fb040ff60ce6e8a04e28e50137e64afd8960e3956fd693e257	ཕུ	catalogue-heading-consensus	8	multi_pair; winning paired-heading votes 8/8; sample occurrences=11
RabtenTibetan	regular	0672	c719f280eb8fd311007f17e275af793475ae14299f5d1c27b3edecc0a917a8b2	ཕེ	catalogue-heading-consensus	6	multi_pair; winning paired-heading votes 6/6; sample occurrences=8
RabtenTibetan	regular	0674	7c55e23d706acc4b7e4a84191861a6f37b7e76042e32f4a47878ca742b979138	ཕོ	catalogue-heading-consensus	9	multi_pair; winning paired-heading votes 9/9; sample occurrences=10
RabtenTibetan	regular	0676	354d656f36abcb63262f64f80bf0cbd979612c78966751692b1e1dc0bf1369c9	ཕྱ	catalogue-heading-consensus	5	multi_pair; winning paired-heading votes 5/5; sample occurrences=19
RabtenTibetan	regular	0678	7a7792fbc9441ac0920c2b3404181ee44bde976e723418606e69798fc6c697ee	ཕྱི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=4
RabtenTibetan	regular	067A	77a8931779ce1b6029004917f6f81383cd8518e65d422ebf2336ba900474581a	ཕྱུ	catalogue-heading-consensus	6	multi_pair; winning paired-heading votes 6/6; sample occurrences=9
RabtenTibetan	regular	067C	d774ab8ada4ebd9bf56384e1123d578c217c35516cb9db950581317f52a71ee1	ཕྱེ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=6
RabtenTibetan	regular	067E	d7041e2d1a30b87ebbff4fb9b0b886e1dcf5d3dd1abd752f345402ade4125cf0	ཕྱོ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=3
RabtenTibetan	regular	0682	9211d70c1faa92308f24aaee033bc007234f1a2e3e4b9a21c799a539d69a4374	ཕྲ	catalogue-heading-consensus	8	multi_pair; winning paired-heading votes 8/8; sample occurrences=9
RabtenTibetan	regular	0686	72997d9e93c43071bcf6b2059522cec178d38d4068c548b717facd50e5fdd5c1	ཕྲུ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=5
RabtenTibetan	regular	0688	c7c4093039c752ae3537b3964948a6fd2d12247cbd91bdd02fe7e1d58fa5f09d	ཕྲེ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	068A	984efcc6daeb9d6cf5f7d25357ce3306f0077a48b3ce6fd62ac3b20eefed94f5	ཕྲོ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=3
RabtenTibetan	regular	068E	be30fea49c45efb087672c23db1a23f55c0ba5dc8a17a14ee6f41faa0ea71e92	བ	catalogue-heading-consensus	582	multi_pair; winning paired-heading votes 582/582; sample occurrences=751
RabtenTibetan	regular	0690	665b3c2455b2b00c273cde52c70e23bf6d6a84aad48477ef3cfad42783eb1ebf	བི	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=5
RabtenTibetan	regular	0692	750dbf4f74a4fca3320d7ff210c2efad31192ba23b0717338873977bf04ddfd8	བུ	catalogue-heading-consensus	27	multi_pair; winning paired-heading votes 27/27; sample occurrences=35
RabtenTibetan	regular	0694	12f6219069d9547bcce92409d9c320575c20bc05c9163d9b43174f9dc46bb151	བེ	catalogue-heading-consensus	3	multi_pair; winning paired-heading votes 3/3; sample occurrences=3
RabtenTibetan	regular	0696	11a2ddd36519ad62dc5792cb3e235b719d44dce59bdc345867e411b179b18ac7	བོ	catalogue-heading-consensus	30	multi_pair; winning paired-heading votes 30/30; sample occurrences=39
RabtenTibetan	regular	06B4	7206689302b0b993e4736a7faa6c539b89dbefaeb5a6834daac44424156b0ba4	བྱ	catalogue-heading-consensus	24	multi_pair; winning paired-heading votes 24/24; sample occurrences=33
RabtenTibetan	regular	06B6	930d322ae90687cbd6a943723dac7d707525b9aa84534864e882eaefbae29456	བྱི	catalogue-heading-consensus	13	multi_pair; winning paired-heading votes 13/13; sample occurrences=14
RabtenTibetan	regular	06B8	76c0d0f690636e846e03b49b3fe2920304e28bc2d38871ca3fdcf730868a6411	བྱུ	catalogue-heading-consensus	7	multi_pair; winning paired-heading votes 7/7; sample occurrences=11
RabtenTibetan	regular	06BA	d0da67e014f098d2c1a194fbee729b37407e868b811d30afb5f6cb1e1db334bc	བྱེ	catalogue-heading-consensus	43	multi_pair; winning paired-heading votes 43/43; sample occurrences=54
RabtenTibetan	regular	06BC	e0a01f84a1494b323031b30c2ff2758f75fff67dbee0254f4681bdeedada57fa	བྱོ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	06BE	faf897174b98cedd839cd2662f5b5d030608aebcd924980b4b25222832717a61	བྲ	catalogue-heading-consensus	6	multi_pair; winning paired-heading votes 6/6; sample occurrences=6
RabtenTibetan	regular	06C0	da481b252c278c3cfd16837f3f70fea80eca2780d8b1df6a18934e7bf1aee8a6	བྲི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=2
RabtenTibetan	regular	06C4	194faa8b606f4e1856e290306a4390b9c1d3cc6c4ea02fc708d94877934de251	བྲེ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=4
RabtenTibetan	regular	06C6	681f7c67e8768e16dc62d4470fd325e21f40209c628d06563628ad1eded70fb0	བྲོ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	06C8	f26fa12568ff8e9fca57ab46dd3d9adf163c2bd6a55a1c64c6f6a81fdc6316de	བླ	catalogue-heading-consensus	4	multi_pair; winning paired-heading votes 4/4; sample occurrences=4
RabtenTibetan	regular	06CC	c32ccc77486f3efbca21d802d3552e5a34be94b45bbf5304db7e937cd015c694	བླུ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=2
RabtenTibetan	regular	06D0	2c5b0e98b5ff9215e612f77915500e5c795e24903f46382cef865a06dd307510	བློ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	06E6	0b71b69b554d8c7b8b3d1ee18eac47bd23a8c8cb9e39fba0026d956310a05ccd	རྦ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0706	0f9417087c24fecd723321e9632c0d5a110ac5bcb70af1d53a2289d76e1bdbd4	སྦུ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	070C	aaee4146420a40262e24ffeb0e3ca0804e3aa98869c94359ba8aa1eddab90252	སྦྱ	catalogue-heading-consensus	4	multi_pair; winning paired-heading votes 4/4; sample occurrences=5
RabtenTibetan	regular	070E	fb485344e986c4ee44eed9dd1597a278d6442231f213fab89ca9d12a4986f341	སྦྱི	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	0714	fd6d8f63e0ecdb1e870fbb1265c58813bb919561b3f42a731ac1d5a3e04bcebf	སྦྱོ	catalogue-heading-consensus	2	multi_pair; winning paired-heading votes 2/2; sample occurrences=3
RabtenTibetan	regular	0716	3da4211f45853ee1a0c31bfcbbafd02c48f048c0d2ec10a4f424772a7979767d	སྦྲ	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0718	f134657c687ec136c6379e49ebd3f45b21698fc05dac74bae90ee6b48db7f6d2	སྦྲི	catalogue-heading-consensus	1	single_pair; winning paired-heading votes 1/1; sample occurrences=1
RabtenTibetan	regular	0720	176f5eb88026912bbf0b7fed59b46d403bfec2a584e2239f6967c5e7824b02ea	མ	catalogue-heading-consensus	563	multi_pair; winning paired-heading votes 563/563; sample occurrences=765
RabtenTibetan	regular	0722	5979efc6a061c2dd093262e8db94a3083015b64cab15754a8f1283895fd0e100	མི	catalogue-heading-consensus	17	multi_pair; winning paired-heading votes 17/17; sample occurrences=23
