volume	page	line	token_index	tibetan_syllable	old_token	current_token	migration_class	context_excerpt
wts_1_34	821	118	0	སྟོབས	in		former_fragment_or_gloss_alignment_removed	སྙིང་སྟོབས་ཅན་ säin stobs can Beiname Brah-
wts_1_34	821	118	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་སྟོབས་ཅན་ säin stobs can Beiname Brah-
wts_1_34	821	118	2	སྟོབས	stobs	stobs	alignment_change_requires_review	སྙིང་སྟོབས་ཅན་ säin stobs can Beiname Brah-
wts_1_34	821	118	3	ཅན		can	new_alignment_requires_review	སྙིང་སྟོབས་ཅན་ säin stobs can Beiname Brah-
wts_1_34	821	188	4	འདོད	m	mögen	unicode_latin_token_extent_repaired	སྙིང་འདོད་ 5?7/༡) ’dod mögen, Lust haben.
wts_1_34	822	162	0	ཕུར	in		former_fragment_or_gloss_alignment_removed	སྙིང་ཕུར་ säin phur
wts_1_34	822	162	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་ཕུར་ säin phur
wts_1_34	822	162	2	ཕུར		phur	new_alignment_requires_review	སྙིང་ཕུར་ säin phur
wts_1_34	823	13	0	འཕྱོས	in		former_fragment_or_gloss_alignment_removed	སྙིང་འཕྱོས་པ་ säin ’pbyos pa eine Herzkrank-
wts_1_34	823	13	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་འཕྱོས་པ་ säin ’pbyos pa eine Herzkrank-
wts_1_34	823	13	2	འཕྱོས	pbyos	pbyos	alignment_change_requires_review	སྙིང་འཕྱོས་པ་ säin ’pbyos pa eine Herzkrank-
wts_1_34	823	13	3	པ		pa	new_alignment_requires_review	སྙིང་འཕྱོས་པ་ säin ’pbyos pa eine Herzkrank-
wts_1_34	823	81	0	ཚིམ	in		former_fragment_or_gloss_alignment_removed	སྙིང་ཚིམ་ säin tshim.
wts_1_34	823	81	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་ཚིམ་ säin tshim.
wts_1_34	823	81	2	ཚིམ		tshim	new_alignment_requires_review	སྙིང་ཚིམ་ säin tshim.
wts_1_34	823	187	0	རུལ	in		former_fragment_or_gloss_alignment_removed	སྙིང་རུལ་པོ་ säin rul po herzloser Mensch.
wts_1_34	823	187	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་རུལ་པོ་ säin rul po herzloser Mensch.
wts_1_34	823	187	2	རུལ	rul	rul	alignment_change_requires_review	སྙིང་རུལ་པོ་ säin rul po herzloser Mensch.
wts_1_34	823	187	3	པོ		po	new_alignment_requires_review	སྙིང་རུལ་པོ་ säin rul po herzloser Mensch.
wts_1_34	824	6	0	རླང	in		former_fragment_or_gloss_alignment_removed	སྙིང་རླང་ säin rlun Betrübnis, Ärger, Ver-
wts_1_34	824	6	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་རླང་ säin rlun Betrübnis, Ärger, Ver-
wts_1_34	824	6	2	རླང		rlun	new_alignment_requires_review	སྙིང་རླང་ säin rlun Betrübnis, Ärger, Ver-
wts_1_34	824	46	0	བསྲལ	in		former_fragment_or_gloss_alignment_removed	སྙིང་བསྲལ་ཅན་ säin bsral can hartherzig, mu-
wts_1_34	824	46	1	སྙིང	s	säin	unicode_latin_token_extent_repaired	སྙིང་བསྲལ་ཅན་ säin bsral can hartherzig, mu-
wts_1_34	824	46	2	བསྲལ	bsral	bsral	alignment_change_requires_review	སྙིང་བསྲལ་ཅན་ säin bsral can hartherzig, mu-
wts_1_34	824	46	3	ཅན		can	new_alignment_requires_review	སྙིང་བསྲལ་ཅན་ säin bsral can hartherzig, mu-
wts_1_34	824	65	0	མོ	id		former_fragment_or_gloss_alignment_removed	སྙད་མོ་ säid mo auch 0/7//7 mo Schwägerin.
wts_1_34	824	65	1	སྙད	s	säid	unicode_latin_token_extent_repaired	སྙད་མོ་ säid mo auch 0/7//7 mo Schwägerin.
wts_1_34	824	65	2	མོ		mo	new_alignment_requires_review	སྙད་མོ་ säid mo auch 0/7//7 mo Schwägerin.
wts_1_34	824	75	0	པ	im		former_fragment_or_gloss_alignment_removed	སྙིམ་པ་ säim pa zwei Handvoll, - phyed eine
wts_1_34	824	75	1	སྙིམ	s	säim	unicode_latin_token_extent_repaired	སྙིམ་པ་ säim pa zwei Handvoll, - phyed eine
wts_1_34	824	75	2	པ		pa	new_alignment_requires_review	སྙིམ་པ་ säim pa zwei Handvoll, - phyed eine
wts_1_34	824	165	0	བུ	un		former_fragment_or_gloss_alignment_removed	ཧུང་བུ་ säun bu
wts_1_34	824	165	1	ཧུང	s	säun	unicode_latin_token_extent_repaired	ཧུང་བུ་ säun bu
wts_1_34	824	165	2	བུ		bu	new_alignment_requires_review	ཧུང་བུ་ säun bu
wts_1_34	824	167	0	བསྲིངས	ugs		former_fragment_or_gloss_alignment_removed	སྙུགས་བསྲིངས་ säugs bsrins auch /757//05 bsrins
wts_1_34	824	167	1	སྙུགས	s	säugs	unicode_latin_token_extent_repaired	སྙུགས་བསྲིངས་ säugs bsrins auch /757//05 bsrins
wts_1_34	824	167	2	བསྲིངས		bsrins	new_alignment_requires_review	སྙུགས་བསྲིངས་ säugs bsrins auch /757//05 bsrins
wts_1_34	824	179	1	སྙུང	s	säun	unicode_latin_token_extent_repaired	སྙུང་ säun pf. Y'bsäuns fur. V'bsäun imp.
wts_1_34	825	15	1	སྙུངས	s	sänns	unicode_latin_token_extent_repaired	སྙུངས་ sänns ımp. zu [1577//77 verkleinern, ver-
wts_1_34	826	31	5	ཚད	L	Längenmaß	unicode_latin_token_extent_repaired	སྙེགས་པའི་ཚད་ $/760$ pa’i tsbad Längenmaß.
wts_1_34	826	103	1	སྙེད	s	säed	unicode_latin_token_extent_repaired	སྙེད་ ’säed anlehnen; vgl. [5/70,
wts_1_34	826	118	0	པ	ed		former_fragment_or_gloss_alignment_removed	སྙེད་པ་ 'süed pa Bez. für ein Schaf.
wts_1_34	826	118	1	སྙེད	s	süed	unicode_latin_token_extent_repaired	སྙེད་པ་ 'süed pa Bez. für ein Schaf.
wts_1_34	826	118	2	པ		pa	new_alignment_requires_review	སྙེད་པ་ 'süed pa Bez. für ein Schaf.
wts_1_34	826	173	0	ཆུང	og		former_fragment_or_gloss_alignment_removed	སྙོགས་ཆུང་བ་ süog chuṅ ba bescheiden,
wts_1_34	826	173	1	སྙོགས	s	süog	unicode_latin_token_extent_repaired	སྙོགས་ཆུང་བ་ süog chuṅ ba bescheiden,
wts_1_34	826	173	2	ཆུང	chuṅ	chuṅ	unicode_latin_token_extent_repaired	སྙོགས་ཆུང་བ་ süog chuṅ ba bescheiden,
wts_1_34	826	173	3	བ		ba	new_alignment_requires_review	སྙོགས་ཆུང་བ་ süog chuṅ ba bescheiden,
wts_1_34	826	183	1	སྙོངས	s	säons	unicode_latin_token_extent_repaired	སྙོངས་ säons einreiben.
wts_1_34	826	192	1	སྙེའོ	s	süe’o	apostrophe_token_extent_repaired	སྙེའོ་ süe’o Tsrie bo.
wts_1_34	826	193	2	སྩེལ	bs	bsüel	unicode_latin_token_extent_repaired	སྩེལ་ $7¢/ \bsüel,
wts_1_34	827	37	1	སྙོབས	M	Müdigkeit	unicode_latin_token_extent_repaired	སྙོབས་ £ ྫ { Müdigkeit; vgl.
wts_1_34	827	53	5	བྱེད	gr	grübeln	unicode_latin_token_extent_repaired	སྙོམ་སྙོམ་བྱེད་ som $?70777 byed grübeln.
wts_1_34	827	115	0	ཆུང	oms		former_fragment_or_gloss_alignment_removed	སྙོམས་ཆུང་ säoms chuṅ
wts_1_34	827	115	1	སྙོམས	s	säoms	unicode_latin_token_extent_repaired	སྙོམས་ཆུང་ säoms chuṅ
wts_1_34	827	115	2	ཆུང		chuṅ	newly_visible_unicode_token	སྙོམས་ཆུང་ säoms chuṅ
wts_1_34	828	48	0	སྐྱི	a		former_fragment_or_gloss_alignment_removed	བརཉ་སྐྱི་ brüa skyi ausleihen; vgl. Triios, 11/775.
wts_1_34	828	48	1	བརཉ	br	brüa	unicode_latin_token_extent_repaired	བརཉ་སྐྱི་ brüa skyi ausleihen; vgl. Triios, 11/775.
wts_1_34	828	48	2	སྐྱི		skyi	new_alignment_requires_review	བརཉ་སྐྱི་ brüa skyi ausleihen; vgl. Triios, 11/775.
wts_1_34	828	81	1	བྟྙན	br	brüan	unicode_latin_token_extent_repaired	བྟྙན་ brüan.
wts_1_34	828	111	0	དཔར	ian		former_fragment_or_gloss_alignment_removed	བྟརན་དཔར་ brüian dpar Zeitschrift.
wts_1_34	828	111	1	བྟརན	br	brüian	unicode_latin_token_extent_repaired	བྟརན་དཔར་ brüian dpar Zeitschrift.
wts_1_34	828	111	2	དཔར		dpar	new_alignment_requires_review	བྟརན་དཔར་ brüian dpar Zeitschrift.
wts_1_34	828	116	1	བྟརབ	br	brüab	unicode_latin_token_extent_repaired	བྟརབ་ brüab
wts_1_34	828	175	0	སྨོད	as		former_fragment_or_gloss_alignment_removed	བྷརས་སྨོད་ brüas smod
wts_1_34	828	175	1	བྷརས	br	brüas	unicode_latin_token_extent_repaired	བྷརས་སྨོད་ brüas smod
wts_1_34	828	175	2	སྨོད		smod	new_alignment_requires_review	བྷརས་སྨོད་ brüas smod
wts_1_34	828	197	0	བཅོས	as		former_fragment_or_gloss_alignment_removed	བྟརས་བཅོས་ brüas bcos auch brüas chos Ver-
wts_1_34	828	197	1	བྟརས	br	brüas	unicode_latin_token_extent_repaired	བྟརས་བཅོས་ brüas bcos auch brüas chos Ver-
wts_1_34	828	197	2	བཅོས		bcos	new_alignment_requires_review	བྟརས་བཅོས་ brüas bcos auch brüas chos Ver-
wts_1_34	828	205	0	ཐབས	as		former_fragment_or_gloss_alignment_removed	བྷརས་ཐབས་ brüas thabs auch bräas stabs Miß-
wts_1_34	828	205	1	བྷརས	br	brüas	unicode_latin_token_extent_repaired	བྷརས་ཐབས་ brüas thabs auch bräas stabs Miß-
wts_1_34	828	205	2	ཐབས		thabs	new_alignment_requires_review	བྷརས་ཐབས་ brüas thabs auch bräas stabs Miß-
wts_1_34	828	225	0	སྨོད	as		former_fragment_or_gloss_alignment_removed	བྟརས་སྨོད་ brüas smod Schmähung.
wts_1_34	828	225	1	བྟརས	br	brüas	unicode_latin_token_extent_repaired	བྟརས་སྨོད་ brüas smod Schmähung.
wts_1_34	828	225	2	སྨོད		smod	new_alignment_requires_review	བྟརས་སྨོད་ brüas smod Schmähung.
wts_1_34	829	100	1	བརྙོག	br	brüog	unicode_latin_token_extent_repaired	བརྙོག་ !brüog pf. briüogs gierig sein, auf den
wts_1_34	829	109	1	བརྙོགས	br	bräogs	unicode_latin_token_extent_repaired	བརྙོགས་ 'bräogs pf. zu Träog trübe machen.
wts_1_34	829	113	1	བརྙོགས	br	brüogs	unicode_latin_token_extent_repaired	"བརྙོགས་ ""brüogs"
wts_1_34	830	13	1	བསྙབ	bs	bsüab	unicode_latin_token_extent_repaired	བསྙབ་ !bsüab fur. zu ། 7775) schmatzen.
wts_1_34	830	58	1	བསྙམས	bs	bsüams	unicode_latin_token_extent_repaired	བསྙམས་ bsüams pf. zu [$7707775 vereinheit-
wts_1_34	830	110	1	བྟསལ	bs	bsäal	unicode_latin_token_extent_repaired	བྟསལ་ ?bsäal waschen.
wts_1_34	830	163	1	བསྙིལ	bs	bsäil	unicode_latin_token_extent_repaired	བསྙིལ་ 'bsäil pf. und fur. zu [577//.
wts_1_34	830	207	1	བསྙུག	bs	bsäug	unicode_latin_token_extent_repaired	བསྙུག་ bsäug pf. bsängs einreiben; vgl. [/77//9.
wts_1_34	830	211	1	བསྙུགས	bs	bsängs	unicode_latin_token_extent_repaired	བསྙུགས་ bsängs pf. zu bsäug einreiben.
wts_1_34	830	217	1	བསྟུང	bs	bsäun	unicode_latin_token_extent_repaired	བསྟུང་ 'bsäun fur. zu sinn verkleinern,
wts_1_34	831	8	0	གདངས	un		former_fragment_or_gloss_alignment_removed	བསྙུང་གདངས་ bsüun gdans auch bsäun gäi
wts_1_34	831	8	1	བསྙུང	bs	bsüun	unicode_latin_token_extent_repaired	བསྙུང་གདངས་ bsüun gdans auch bsäun gäi
wts_1_34	831	8	2	གདངས		gdans	new_alignment_requires_review	བསྙུང་གདངས་ bsüun gdans auch bsäun gäi
wts_1_34	831	59	1	བསྟན	bs	bsäun	unicode_latin_token_extent_repaired	བསྟན་ bsäun pf. und fur. zu [477//77 krank sein;
wts_1_34	831	88	1	བསྟུལ	bs	bsäul	unicode_latin_token_extent_repaired	བསྟུལ་ bsäul.
wts_1_34	831	131	1	བསྙེགས	bs	bsüegs	unicode_latin_token_extent_repaired	བསྙེགས་ bsüegs pf. zu 157709 folgen; za ~
wts_1_34	831	169	0	པ	ens		former_fragment_or_gloss_alignment_removed	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	169	1	བསྙེངས	bs	bsüens	unicode_latin_token_extent_repaired	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	169	2	པ	pa	pa	alignment_change_requires_review	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	169	3	མི	mi	mi	alignment_change_requires_review	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	169	4	མངའ	ma	ma	alignment_change_requires_review	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	169	5	བ		ba	new_alignment_requires_review	བསྙེངས་པ་མི་མངའ་བ་ bsüens pa mi ma’ ba
wts_1_34	831	187	1	བསྙེན	bs	bsüen	unicode_latin_token_extent_repaired	བསྙེན་ bsüen.
wts_1_34	832	1	0	བཀར	en		former_fragment_or_gloss_alignment_removed	བསྟེན་བཀར་ bsüen bkur
wts_1_34	832	1	1	བསྟེན	bs	bsüen	unicode_latin_token_extent_repaired	བསྟེན་བཀར་ bsüen bkur
wts_1_34	832	1	2	བཀར		bkur	new_alignment_requires_review	བསྟེན་བཀར་ bsüen bkur
wts_1_34	832	99	0	ཇོ	en		former_fragment_or_gloss_alignment_removed	བསྙེན་ཇོ་མོ་ bsüen jo mo eine weltliche Gottheit
wts_1_34	832	99	1	བསྙེན	bs	bsüen	unicode_latin_token_extent_repaired	བསྙེན་ཇོ་མོ་ bsüen jo mo eine weltliche Gottheit
wts_1_34	832	99	2	ཇོ	jo	jo	alignment_change_requires_review	བསྙེན་ཇོ་མོ་ bsüen jo mo eine weltliche Gottheit
wts_1_34	832	99	3	མོ		mo	new_alignment_requires_review	བསྙེན་ཇོ་མོ་ bsüen jo mo eine weltliche Gottheit
wts_1_34	832	107	0	པར	en		former_fragment_or_gloss_alignment_removed	བསྟེན་པར་རྫོགས་ bsüen par rdzogs
wts_1_34	832	107	1	བསྟེན	bs	bsüen	unicode_latin_token_extent_repaired	བསྟེན་པར་རྫོགས་ bsüen par rdzogs
wts_1_34	832	107	2	པར	par	par	alignment_change_requires_review	བསྟེན་པར་རྫོགས་ bsüen par rdzogs
wts_1_34	832	107	3	རྫོགས		rdzogs	new_alignment_requires_review	བསྟེན་པར་རྫོགས་ bsüen par rdzogs
wts_1_34	833	11	1	བསྙིམས	bs	bsüems	unicode_latin_token_extent_repaired	བསྙིམས་ bsüems pf. zu Tsiems stolz, hoch-
wts_1_34	833	54	0	བསོས	iel		former_fragment_or_gloss_alignment_removed	བསྙེལ་བསོས་ bsüiel bsos sich erinnern.
wts_1_34	833	54	1	བསྙེལ	bs	bsüiel	unicode_latin_token_extent_repaired	བསྙེལ་བསོས་ bsüiel bsos sich erinnern.
wts_1_34	833	54	2	བསོས		bsos	new_alignment_requires_review	བསྙེལ་བསོས་ bsüiel bsos sich erinnern.
wts_1_34	833	74	4	འབོག	Verr	Verrücktheit	unicode_latin_token_extent_repaired	བྙསོ་འབོག་ £6?70 ’bog Verrücktheit.
wts_1_34	833	109	0	ཆུང	od		former_fragment_or_gloss_alignment_removed	བསྙོད་ཆུང་ bsüod chuṅ (zw.) schwach, beschei-
wts_1_34	833	109	1	བསྙོད	bs	bsüod	unicode_latin_token_extent_repaired	བསྙོད་ཆུང་ bsüod chuṅ (zw.) schwach, beschei-
wts_1_34	833	109	2	ཆུང		chuṅ	newly_visible_unicode_token	བསྙོད་ཆུང་ bsüod chuṅ (zw.) schwach, beschei-
wts_1_34	833	190	1	བསྙོམ	bs	bsüom	unicode_latin_token_extent_repaired	བསྙོམ་ bsüom [75?7:7/?/,
wts_1_34	833	199	1	བསྙོལ	bs	bsüol	unicode_latin_token_extent_repaired	བསྙོལ་ bsüol.
wts_1_34	871	6	3	པཱ	p	pä	unicode_latin_token_extent_repaired	ཏ་མ་པཱ་ལ་ ta ma pä la npr. ein indischer Herr-
wts_1_34	871	62	1	ཏཱ	t	tä	unicode_latin_token_extent_repaired	ཏཱ་ཞིན་ tä Zin Exzellenz; von chin. AA ta-jen,
wts_1_34	871	73	1	ཏུ	t	tä	unicode_latin_token_extent_repaired	ཏུ་ར་ན་ཐ་ tä ra nä tha auch ta ra nd tha Bei-
wts_1_34	871	73	3	ན	n	nä	unicode_latin_token_extent_repaired	ཏུ་ར་ན་ཐ་ tä ra nä tha auch ta ra nd tha Bei-
wts_1_34	872	75	2	ཐཱ	th	thä	unicode_latin_token_extent_repaired	ཏདྷ་ཐཱ་ tadya thä nämlich; von ski. tadyatha.
wts_1_34	874	126	3	ཏག	gewi	gewiß	unicode_latin_token_extent_repaired	"ཏྭག་ཏག་ ng ""8 gewiß, sicher, richtig."
wts_1_34	877	150	2	རེ	st	ständig	unicode_latin_token_extent_repaired	ཏ་རེ་ /// re ständig.
wts_1_34	881	97	7	ཧཱཾ	zerst	zerstörten	unicode_latin_token_extent_repaired	1. Bez. für die drei von ཧཱཾ] zerstörten
wts_1_34	882	41	2	གཏག	sto	stoßen	unicode_latin_token_extent_repaired	གཏག་ 0579 stoßen, zerstampfen, schlagen.
wts_1_34	884	210	3	འཇགས	st	ständig	unicode_latin_token_extent_repaired	"གཏན་འཇགས་ 0507 ""jags ständig, permanent,"
wts_1_34	885	7	1	གཏན		sun	new_alignment_requires_review	གཏན་གཏན་ sun Ä
wts_1_34	885	7	2	གཏན		Ä	newly_visible_unicode_token	གཏན་གཏན་ sun Ä
wts_1_34	887	78	4	གཞི	g	gäi	unicode_latin_token_extent_repaired	གཏམ་གྱི་གླེང་གཞི་ gtam gyi glen gäi \gtam glen 2,
wts_1_34	901	53	1	བཏང	btani	btaṅ	unicode_latin_token_extent_repaired	བཏང་ btaṅ
wts_1_34	916	136	4	འཁོར	st	ständiger	unicode_latin_token_extent_repaired	རྟག་རེས་འཁོར་ rtag res 5770?) ständiger Wechsel,
wts_1_34	917	163	4	པ	Insignientr	Insignienträger	unicode_latin_token_extent_repaired	རྟགས་ཐོགས་པ་ rtags //?09$ pa Insignienträger.
wts_1_34	926	1	3	བཞི	b	bäi	unicode_latin_token_extent_repaired	རྟོན་པ་བཞི་ rton pa bäi
wts_1_34	928	206	0	མ	igs		former_fragment_or_gloss_alignment_removed	ལྟ་བའི་སྙིགས་མ་ lta ba’i süigs ma die Degene-
wts_1_34	928	206	3	སྙིགས	s	süigs	unicode_latin_token_extent_repaired	ལྟ་བའི་སྙིགས་མ་ lta ba’i süigs ma die Degene-
wts_1_34	928	206	4	མ		ma	new_alignment_requires_review	ལྟ་བའི་སྙིགས་མ་ lta ba’i süigs ma die Degene-
wts_1_34	930	63	3	སྒོ	Hintert	Hintertür	unicode_latin_token_extent_repaired	སྟག་སྒོ་ Itag 490 Hintertür.
wts_1_34	930	168	2	ལྟེང	Iten	Itenı	dotless_i_token_merged_correctly	ལྟང་ལྟེང་ ktan Itenı
wts_1_34	931	140	5	པོ	gef	gefüllt	unicode_latin_token_extent_repaired	ལྟམ་རྟམ་པོ་ //777) /57777 po voll, gefüllt vgl.
wts_1_34	952	181	1	སྟོང	stoṅ		former_alignment_requires_review	སྟོང་སྟེགས་ stoṅ $77005 für nichts und wieder
wts_1_34	952	181	3	སྟེགས	f		former_alignment_requires_review	སྟོང་སྟེགས་ stoṅ $77005 für nichts und wieder
wts_1_34	981	107	0	གླུབ	ad		former_fragment_or_gloss_alignment_removed	ཐ་སྙད་གླུབ་པ་ tha säad sgrub pa
wts_1_34	981	107	2	སྙད	s	säad	unicode_latin_token_extent_repaired	ཐ་སྙད་གླུབ་པ་ tha säad sgrub pa
wts_1_34	981	107	3	གླུབ	sgrub	sgrub	alignment_change_requires_review	ཐ་སྙད་གླུབ་པ་ tha säad sgrub pa
wts_1_34	981	107	4	པ		pa	new_alignment_requires_review	ཐ་སྙད་གླུབ་པ་ tha säad sgrub pa
wts_1_34	1001	188	0	ཀྲི		ıhi	newly_visible_unicode_token	ཀྲི ıhi Ziffer 40.
wts_1_34	1001	188	1	ཀྲི	hi		former_alignment_requires_review	ཀྲི ıhi Ziffer 40.
wts_1_34	1011	42	3	ཆེས	gl	gläubig	unicode_latin_token_extent_repaired	ཐུགས་ཆེས་ [95 ches gläubig, vertrauens-
wts_1_34	1012	89	4	སྙུང	ver	verärgert	unicode_latin_token_extent_repaired	ཐུགས་སྙུང་ thugs $77//7? verärgert.
wts_1_34	1012	108	3	གསང	gsani	gsaṅ	unicode_latin_token_extent_repaired	ཐུགས་གཏེར་གསང་་ thugs gter gsaṅ ...
wts_1_34	1014	223	0	ཅི	en		former_fragment_or_gloss_alignment_removed	ཅི ßen, sich erinnern.
wts_1_34	1014	223	1	ཅི		ßen	newly_visible_unicode_token	ཅི ßen, sich erinnern.
wts_1_34	1015	46	3	བཞགས	b	bäugs	unicode_latin_token_extent_repaired	ཐུགས་ལ་བཞགས་ 'thugs la bäugs sich einprägen.
wts_1_34	1015	185	3	བཞུགས	b	bäugs	unicode_latin_token_extent_repaired	ཐུགས་ལ་བཞུགས་ 'thugs la bäugs in thugs la
wts_1_34	1018	62	3	དརཱཧ	r	rähu	unicode_latin_token_extent_repaired	ཐུན་མཚམས་དརཱཧ་ thun mtshams rähu Methode
wts_1_34	1028	12	2	བྲང	brani	braṅ	unicode_latin_token_extent_repaired	བེའུ་བྲང་ the’u braṅ auch the braṅ eine Gruppe
wts_1_34	1036	193	3	བན	Pfl	Pflüger	unicode_latin_token_extent_repaired	ཐོང་མ།བན་ thon mkhan Pflüger.
wts_1_34	1051	206	2	མཉམ	m	müam	unicode_latin_token_extent_repaired	མཐའ་མཉམ་ mtha’ müam Endlosigkeit.
wts_1_34	1055	63	6	པོ	endg	endgül	unicode_latin_token_extent_repaired	མཐར་ཐུག་སྟིང་པོ་ mthar thug 4/7//) po „endgül-
wts_1_34	1063	109	4	དམན	H	Höhe	unicode_latin_token_extent_repaired	མཐོ་དམན་ /77//70 dman Höhe; Größe.
wts_1_34	1068	218	4	བྱེད	M	Mühle	unicode_latin_token_extent_repaired	འཐག་བྱེད་ 77:22 byed Mühle.
wts_1_34	1070	88	3	ཊྲ	streits	streitsüchtiger	unicode_latin_token_extent_repaired	(༽ྲ་ཀྲབ་ཊྲ།་ hab mi streitsüchtiger Mensch;
wts_1_34	1073	102	4	བ	Bl	Blütenstaub	unicode_latin_token_extent_repaired	འབུལ་བ་ 7/0/// ba Blütenstaub.
wts_1_34	1076	61	3	མེད	vollst	vollständig	unicode_latin_token_extent_repaired	འཐོར་མེད་ 707 med vollständig.
wts_1_34	1082	66	3	སྒོས	nachdr	nachdrücklich	unicode_latin_token_extent_repaired	ད་སྒོས་ 'da 6904 nachdrücklich, ausdrücklich.
wts_1_34	1082	92	3	སྔ	fr	früher	unicode_latin_token_extent_repaired	ད་སྔ་ da $¢ früher.
wts_1_34	1082	97	3	སྔོན	fr	früher	unicode_latin_token_extent_repaired	ད་སྔོན་ da 5077 früher.
wts_1_34	1084	40	0	ཉིད	id		former_fragment_or_gloss_alignment_removed	ད་ལྟ་ཉིད དུ da lta üid du gerade jetzt.
wts_1_34	1084	40	3	ཉིད		üid	newly_visible_unicode_token	ད་ལྟ་ཉིད དུ da lta üid du gerade jetzt.
wts_1_34	1098	91	3	གསུ	K	Körpers	unicode_latin_token_extent_repaired	དག་པ་གསུ z.B. des Körpers, der Rede und
wts_1_34	1135	72	0	ཞུ	cher		former_fragment_or_gloss_alignment_removed	དར་ཡུག་ ཞུ yug Seidentücher, ein Ballen Sei-
wts_1_34	1135	72	1	དར	yug		former_alignment_requires_review	དར་ཡུག་ ཞུ yug Seidentücher, ein Ballen Sei-
wts_1_34	1135	72	2	ཡུག	Seident		former_alignment_requires_review	དར་ཡུག་ ཞུ yug Seidentücher, ein Ballen Sei-
wts_1_34	1142	31	2	ཀྲུ	k	kü	unicode_latin_token_extent_repaired	དུ་ཀྲུ་ལ་ du kü la auch du ku la, du gu la eine
wts_1_34	1152	87	5	བ	Giftverk	Giftverkäufer	unicode_latin_token_extent_repaired	དུག་འཚོང་བ་ dug '/5/0/) ba Giftverkäufer.
wts_1_34	1168	58	0	ཝ	r		former_fragment_or_gloss_alignment_removed	དུར་ཝ་ dür wa Tdur ba.
wts_1_34	1168	58	1	དུར	d	dür	unicode_latin_token_extent_repaired	དུར་ཝ་ dür wa Tdur ba.
wts_1_34	1168	58	2	ཝ		wa	new_alignment_requires_review	དུར་ཝ་ dür wa Tdur ba.
wts_1_34	1169	21	2	ས	Leichenst	Leichenstätte	unicode_latin_token_extent_repaired	དུར་ས་ dursa Leichenstätte, Bestattungsort.
wts_1_34	1176	35	0	མ	igs		former_fragment_or_gloss_alignment_removed	དུས་ཀྱི་སྙིགས་མ་ dus kyi süigs ma Degeneration
wts_1_34	1176	35	3	སྙིགས	s	süigs	unicode_latin_token_extent_repaired	དུས་ཀྱི་སྙིགས་མ་ dus kyi süigs ma Degeneration
wts_1_34	1176	35	4	མ		ma	new_alignment_requires_review	དུས་ཀྱི་སྙིགས་མ་ dus kyi süigs ma Degeneration
wts_1_34	1180	91	3	ན	zeitgem	zeitgemäß	unicode_latin_token_extent_repaired	དུས་བ ན་ dus bstun zeitgemäß.
wts_1_34	1182	33	0	ཉིན	in		former_fragment_or_gloss_alignment_removed	དུས དེ་ཉིན dus de äin an einem solchen Tag.
wts_1_34	1182	33	3	ཉིན		äin	newly_visible_unicode_token	དུས དེ་ཉིན dus de äin an einem solchen Tag.
wts_1_34	1187	1	0	མ	igs		former_fragment_or_gloss_alignment_removed	དུས་ཚོད་སྙིགས་མ་ dus tshod süigs ma
wts_1_34	1187	1	3	སྙིགས	s	süigs	unicode_latin_token_extent_repaired	དུས་ཚོད་སྙིགས་མ་ dus tshod süigs ma
wts_1_34	1187	1	4	མ		ma	new_alignment_requires_review	དུས་ཚོད་སྙིགས་མ་ dus tshod süigs ma
wts_1_34	1188	86	0	སྲིན	i’i		former_fragment_or_gloss_alignment_removed	དུས་བཞིའི་སྲིན་ཕོ་མོ་ dus bäi’i srin pho ༡770 die
wts_1_34	1188	86	1	དུས	dus		former_alignment_requires_review	དུས་བཞིའི་སྲིན་ཕོ་མོ་ dus bäi’i srin pho ༡770 die
wts_1_34	1188	86	2	བཞིའི	b		former_alignment_requires_review	དུས་བཞིའི་སྲིན་ཕོ་མོ་ dus bäi’i srin pho ༡770 die
wts_1_34	1188	86	3	ཕོ	srin		former_alignment_requires_review	དུས་བཞིའི་སྲིན་ཕོ་མོ་ dus bäi’i srin pho ༡770 die
wts_1_34	1188	86	4	མོ	pho		former_alignment_requires_review	དུས་བཞིའི་སྲིན་ཕོ་མོ་ dus bäi’i srin pho ༡770 die
wts_1_34	1225	3	3	ཞག	k	kürzlich	unicode_latin_token_extent_repaired	དེ་ཞག་ de 249 kürzlich.
wts_1_34	1236	1	2	སང	sar	sarı	dotless_i_token_merged_correctly	དེང་སང་ den sarı
